Employee ID	Red Eggs	Blue Eggs	Yellow Eggs	Green Eggs	Pink Eggs
63630395	337	48	427	379	43
88368277	123	74	155	432	196
79874512	310	396	208	105	438
81114041	412	272	22	217	398
13668914	56	118	164	42	384
70677060	470	412	397	208	389
58731769	165	265	468	272	66
19056614	379	466	27	139	297
99174494	397	436	310	156	260
51584978	409	205	341	321	426
67715844	148	261	420	84	300
42607171	259	441	127	99	463
10033736	260	191	432	423	193
67149981	414	374	185	72	289
30915873	368	230	82	252	188
16981902	152	265	343	360	161
25030005	22	280	281	287	106
86409286	337	375	68	217	57
89374641	241	193	244	223	198
71963830	174	43	22	49	357
39756423	72	268	266	376	232
14631723	163	470	64	254	453
15181479	279	251	404	455	435
81605863	465	241	153	118	184
63077944	146	100	272	331	419
73496535	196	431	451	152	215
95127736	144	258	467	377	459
69368166	120	315	201	451	243
39098265	88	382	343	222	350
96250598	455	333	277	398	155
43770478	124	212	85	437	277
12548278	299	278	134	132	26
68180573	377	277	70	228	389
19730943	109	214	54	387	467
32847658	200	53	198	261	184
99978546	250	55	85	405	319
55455358	412	417	254	111	463
82200337	440	175	361	121	434
46571510	461	456	457	56	324
39048745	324	17	217	239	252
38915407	422	106	399	33	316
86445015	116	178	397	288	358
14289362	393	399	423	456	243
27695559	258	372	368	196	180
46522362	428	405	366	445	190
59989702	349	380	33	59	291
28711031	405	168	15	325	39
48131107	213	69	26	55	44
97187517	89	276	279	324	214
54945637	290	26	434	195	440
37373841	363	173	172	102	141
80679370	39	388	152	360	427
42747294	340	462	161	248	356
75001237	141	72	416	20	153
79629549	359	155	240	175	313
99051396	94	373	429	145	215
28680086	421	306	158	135	77
58768994	293	273	119	283	221
52226649	223	380	254	221	470
34614279	48	415	30	249	466
21319944	384	102	430	444	228
94401490	436	248	462	280	242
12747445	417	262	291	345	315
62862404	421	203	239	413	433
20499696	108	290	132	149	202
77273420	226	134	324	340	23
48736062	54	173	372	18	330
34960469	159	35	356	357	77
36469232	460	294	88	404	379
25393997	272	441	154	42	193
95708273	274	91	360	315	461
35444290	17	333	394	317	279
62454809	306	187	263	62	193
68845440	219	57	395	15	101
95244904	211	61	74	205	239
46456425	117	360	206	29	255
50787134	310	352	66	376	16
21487633	108	248	60	294	168
34375126	105	228	232	295	129
22045159	153	167	431	212	426
98727131	146	107	294	57	83
22763190	176	250	407	46	45
73502443	276	340	338	184	449
76589639	45	247	104	132	66
76013211	48	313	64	100	12
41304340	332	331	207	209	470
51229160	215	370	254	298	89
15614833	424	95	20	212	169
92243659	393	23	52	219	421
27685074	243	26	397	279	408
60827884	247	338	446	226	96
17315873	347	185	296	413	109
24686139	385	94	31	462	183
19001245	380	142	468	173	62
52844443	408	85	276	97	26
82700996	20	333	228	436	44
14934914	68	422	65	183	278
60176671	274	424	273	62	208
28512323	56	462	321	21	314
66734524	236	427	86	187	162
58308378	297	202	196	254	162
28893367	168	97	454	98	34
67888481	384	336	407	270	81
72924138	233	226	381	456	305
79481336	104	327	315	347	275
21976216	59	261	36	184	307
98283389	325	306	46	31	330
96941260	11	227	60	271	159
61000242	263	80	450	398	66
26326082	178	66	71	326	282
87474773	426	23	266	373	461
81592143	266	459	259	158	407
97971973	339	298	457	384	409
20553953	448	400	103	207	276
74354578	346	342	456	195	287
57147112	333	201	470	48	330
44264478	424	310	407	394	124
21049993	285	372	436	37	356
42918836	324	269	43	416	142
82497706	260	425	407	197	37
33686656	165	177	43	383	366
26259605	166	312	372	92	42
80870442	240	107	347	320	443
40112504	437	66	261	443	445
62752991	248	452	399	98	53
74039656	158	435	291	203	454
15003094	113	38	192	84	433
85174175	303	357	88	399	354
32124819	341	139	359	314	400
15690134	147	399	122	160	431
50959375	373	279	421	77	459
32855057	396	385	315	171	180
24961512	171	297	328	185	279
73556559	292	407	410	316	221
87451077	67	105	134	143	239
32910056	436	450	138	203	340
52238472	301	327	435	146	151
53432674	316	23	39	414	360
54079992	405	31	281	218	35
59787724	20	61	13	309	198
40028479	227	229	130	225	322
25726931	280	243	203	425	321
67685856	165	177	287	401	437
77621294	353	77	26	39	271
91646390	270	171	311	89	422
76481299	282	178	172	116	190
95103257	83	432	110	111	417
66888859	278	281	306	447	307
18530675	432	105	425	347	44
25115385	115	173	233	50	209
55577147	408	84	212	189	157
79502565	268	14	313	67	442
41301348	460	392	225	448	307
63139705	365	153	215	218	20
49103117	95	141	254	85	426
82540198	380	273	420	81	27
88304008	270	286	448	379	301
52270424	131	135	328	111	171
33925536	30	75	35	86	455
15365332	269	233	120	392	305
84503161	27	223	461	175	10
95604530	371	364	469	191	274
37431494	181	370	282	442	186
61876521	215	297	278	193	337
58963852	374	121	341	67	428
75014122	99	315	41	176	62
81980110	227	112	363	204	61
67949434	283	147	396	386	417
18231251	142	353	415	215	246
66420755	199	100	205	142	435
60315963	373	404	346	419	348
96068177	413	15	270	51	387
58601721	213	227	267	247	166
95539160	141	382	299	201	371
67109819	120	162	147	118	15
45024187	173	142	232	295	424
27378479	466	99	176	348	152
14187183	125	423	244	31	340
60787836	173	427	383	410	299
22136972	188	104	287	118	248
49954488	400	407	86	127	128
18475178	466	379	37	470	127
23301995	431	16	329	386	154
81178349	211	48	197	232	129
22145949	319	42	259	345	450
85821538	94	251	101	316	153
59167710	160	266	422	64	363
74840832	433	416	395	242	454
20803820	271	281	406	212	182
79851038	378	399	115	412	130
89121769	203	399	69	11	136
39955071	447	437	159	360	331
78678592	32	62	74	227	330
43490472	181	349	202	369	362
62877993	180	390	107	376	187
71208574	244	117	24	95	174
19095106	191	319	214	456	429
97084515	147	222	273	398	180
99408896	101	232	29	35	266
22780075	433	144	425	331	63
96664092	324	190	448	72	445
17216979	175	339	457	433	240
23598059	448	432	320	261	208
82603142	332	314	409	468	463
86349841	54	312	426	83	76
56209318	116	14	379	244	243
49391346	328	346	460	273	257
79345562	413	465	155	437	30
18940322	132	274	116	409	130
70332478	401	94	443	414	307
57415301	37	385	263	369	434
27081260	79	262	12	128	464
37904506	246	392	332	427	111
82728340	240	357	228	454	297
81469766	417	389	125	117	420
67249185	269	143	285	391	276
37424500	80	234	421	68	244
31039129	248	354	292	213	466
75555507	72	391	334	155	163
40465503	28	301	315	88	469
18271891	270	313	30	440	54
92920639	128	440	329	349	172
50078557	265	213	294	443	315
88643432	355	370	287	450	279
17406863	132	50	317	321	432
55210785	99	335	451	451	57
42373369	16	122	330	99	266
55200318	470	283	402	204	99
59402756	70	439	297	28	133
92647087	439	390	175	285	397
24687826	102	23	369	82	172
49640182	102	72	74	327	252
72790083	204	210	200	291	251
54753828	39	79	296	389	207
97718748	379	250	137	113	152
71044945	216	391	366	352	325
34657192	262	34	33	318	113
20351715	80	13	460	93	256
28228836	214	124	301	135	163
95813951	369	154	74	398	401
68947107	157	100	179	262	92
18774864	177	11	47	268	147
86550454	323	181	11	356	408
63078450	129	216	443	80	242
30193327	104	186	440	421	21
26790962	422	454	29	364	221
29386923	390	113	75	197	36
21695667	262	34	329	221	390
35204748	16	406	242	97	81
38985756	36	242	336	196	372
67755579	223	162	307	355	134
90005055	109	39	361	434	387
58060682	76	382	446	17	173
82220861	164	270	436	354	423
64040982	97	72	390	271	106
29655233	419	354	17	289	31
65067063	468	103	200	387	450
93913305	458	343	113	398	300
74565320	391	329	101	237	239
53726457	345	253	269	72	458
46178771	453	154	189	174	278
70277376	433	113	151	14	183
68186211	411	239	434	259	433
28997116	408	440	83	172	94
16308637	266	90	465	449	189
89243243	198	96	198	101	247
80646728	17	406	121	111	170
67023543	179	149	86	424	466
28498896	35	301	12	272	115
44968705	213	318	397	470	286
80157048	465	390	59	59	413
97218552	96	325	233	292	435
76745170	165	349	449	217	46
53171511	137	19	109	302	11
15814242	195	236	263	28	223
19500632	210	244	280	135	271
39297897	425	110	148	246	115
50917939	66	68	410	22	161
43388357	253	247	176	353	302
18338680	440	439	166	131	151
22061915	74	263	400	380	114
22947148	139	31	47	197	44
22138547	26	54	339	387	433
44821683	265	316	431	443	411
14378866	68	290	429	366	205
67983393	415	279	110	361	227
96388683	25	46	223	18	60
60656601	407	444	353	95	427
73785180	110	171	139	292	225
15133663	193	219	456	141	370
79606745	378	216	316	440	184
32530098	122	323	320	78	33
94282786	202	345	155	298	348
18002456	170	469	193	307	266
67582594	173	365	175	182	318
11675014	135	141	276	293	57
84818393	465	126	10	357	130
61329308	160	171	22	190	168
25331234	389	237	457	176	183
67506182	89	325	299	404	133
22253783	226	132	442	89	36
80412441	358	289	221	316	395
34883352	99	81	48	429	30
22915710	161	414	398	290	26
66456046	281	293	272	236	426
76549283	440	334	357	451	321
41739954	393	202	77	326	265
22522163	156	130	382	460	228
77845077	27	147	469	92	184
61373799	248	47	160	371	194
52644599	90	169	42	94	322
98826105	446	136	395	138	171
46316527	390	139	343	418	32
97703939	236	81	213	224	163
24130075	467	78	437	48	429
45430283	164	242	452	10	313
49159184	276	461	342	281	412
39552663	319	258	42	265	417
19466988	356	34	268	380	290
36810496	268	293	55	378	242
50912393	360	138	240	402	95
19216214	116	15	191	344	166
69289787	249	461	117	200	447
52729242	310	321	322	456	86
46498058	327	407	351	266	100
88281042	316	68	82	198	317
22427360	22	239	328	360	312
76830177	201	34	125	386	148
84176521	180	23	350	256	225
48690721	89	139	400	385	452
12829438	314	215	291	246	212
55837731	451	349	149	285	454
20293492	334	439	241	301	308
35621672	109	435	221	221	432
87745434	244	278	241	296	90
78888146	214	277	88	248	171
60762873	22	216	70	120	377
42964310	66	313	317	402	390
12489167	104	403	78	118	13
83525043	455	104	403	319	50
60921211	454	398	21	98	284
22466847	397	107	98	235	369
56777489	424	351	327	367	306
64044077	349	144	107	218	349
80716223	383	160	313	457	149
33577115	424	247	328	181	348
16193287	78	203	249	153	214
15281308	272	137	84	146	453
94300479	83	269	136	201	21
32109260	363	454	118	141	450
57192585	401	276	167	323	423
30792840	237	216	230	266	283
49727474	304	25	288	11	310
24764848	20	319	445	65	221
99236606	64	106	17	129	398
20864040	394	465	435	355	380
85370804	216	17	157	350	429
12794885	32	384	316	469	132
26001690	315	248	166	170	170
19361768	146	401	160	168	202
16816318	354	230	400	341	110
22862710	298	356	54	228	192
19720246	154	415	106	143	467
11960313	76	59	377	246	403
48680436	329	23	57	93	18
55543978	436	290	214	305	412
69952769	212	385	132	383	251
66111875	265	289	15	394	153
59205809	223	354	72	353	189
62520841	323	375	349	180	450
72359902	50	259	428	15	137
37738265	160	354	322	32	254
60827505	422	167	242	313	424
49584257	329	401	273	93	323
20178017	195	302	274	177	433
91961882	92	211	305	214	81
16591216	380	73	325	245	409
74440948	299	395	372	387	390
71361897	311	373	331	171	15
59907198	176	410	28	316	90
55308243	280	230	462	73	417
41033003	401	185	356	334	446
25219663	375	405	191	188	350
15737692	314	17	288	371	368
84906119	64	149	162	422	268
85331666	421	334	115	229	196
71641524	81	193	240	309	217
17190134	274	59	145	356	302
94349235	228	361	329	334	458
70034407	334	187	290	305	187
44339424	307	388	240	446	113
50938745	69	136	155	332	265
88316755	102	419	347	25	322
32257805	304	150	430	41	452
15773595	121	241	308	187	108
72495397	171	465	40	346	220
79701374	14	59	69	54	19
30418547	333	294	445	347	457
72998986	220	373	304	437	341
55887380	454	83	188	328	110
28384641	138	358	103	23	320
66181081	268	173	211	83	94
69720734	392	226	27	442	315
37420770	203	374	39	17	249
29554329	406	54	176	32	97
28089699	75	159	440	358	372
70331810	234	321	142	360	118
90282054	90	285	186	93	454
88064230	182	307	148	96	95
97767166	387	137	28	300	304
44570898	258	276	229	286	242
44528586	75	245	111	83	385
82782810	410	290	10	52	420
88218949	176	79	249	120	23
82380799	172	463	447	370	274
39243639	80	371	265	402	374
32131381	220	298	134	341	244
92186982	283	451	310	292	67
51927492	336	225	389	462	19
44737558	438	34	277	357	284
79246915	33	255	308	149	418
33504257	329	150	182	77	275
92672156	402	285	72	268	177
53342750	57	92	163	233	37
19431083	466	259	374	241	143
20803749	349	227	412	285	306
73766968	460	345	124	117	145
48229412	214	222	23	290	256
97785370	296	125	287	468	253
74941130	413	179	157	229	300
64307522	174	337	277	186	89
14936788	143	170	335	198	349
96999809	101	30	468	222	371
70283189	354	454	456	29	313
85055413	214	234	286	197	300
62520138	322	210	178	115	35
70282238	237	214	67	326	466
59282457	309	452	208	317	432
30938048	222	323	348	16	233
77902159	192	169	50	344	204
16180254	87	252	336	138	304
77373398	238	206	17	436	125
78236407	45	262	396	209	399
28881127	439	41	41	351	168
80510675	207	42	345	404	459
13313260	227	120	98	218	24
42225471	90	444	212	227	92
63758148	372	417	332	142	212
51278873	439	241	375	444	430
42601918	161	327	266	66	135
67027918	412	337	226	329	147
34739661	307	343	36	465	61
53950570	174	18	105	47	276
72119531	286	380	147	272	57
18248178	44	442	171	387	69
21700103	241	171	309	399	159
85471071	269	240	302	160	146
82547491	179	284	152	357	157
45264101	458	146	84	179	157
72399105	255	134	309	24	206
83732444	29	423	98	91	312
47333689	327	321	274	319	242
13374507	359	349	448	416	351
54584240	330	254	441	454	321
78655555	241	104	257	187	164
33312337	58	407	198	159	346
77666133	105	470	141	392	416
66023093	85	300	55	199	311
24782673	48	104	121	267	357
13895792	458	46	425	450	458
48741275	355	365	320	16	45
49917459	103	222	120	152	14
24743530	397	398	50	257	317
86747528	260	89	77	362	252
95236090	314	258	50	346	34
80322136	157	394	41	93	241
75947188	416	429	175	157	253
73481460	269	194	184	361	93
32901670	27	369	31	37	265
89791022	168	141	337	44	380
86723752	60	120	259	468	34
38171250	90	382	135	54	17
96602062	219	205	210	93	228
30581603	441	344	198	251	469
16816918	290	165	337	33	194
98816528	14	84	90	217	72
79528161	198	361	143	369	465
89973787	266	107	185	55	29
86051322	20	238	451	202	457
87022540	344	379	210	270	47
83321674	388	18	259	416	380
71097723	247	345	214	25	318
63224227	268	162	282	361	409
19414534	384	237	224	133	165
98464592	433	355	469	445	329
60042491	48	299	209	117	324
69806086	92	274	132	441	179
25168054	138	389	348	468	384
11501362	450	385	363	216	440
90584510	260	244	97	308	152
96822499	189	374	261	357	437
93347822	65	385	69	420	264
76673665	285	468	153	168	212
54363905	216	81	152	420	379
18366769	347	369	242	135	346
33380081	214	372	161	74	274
75589272	292	355	391	280	77
89692882	439	325	28	92	442
30039761	460	22	377	415	290
49344557	153	229	82	293	380
90649236	184	21	62	454	276
50404511	284	373	63	466	101
30042888	411	152	416	239	375
84800237	12	155	15	393	348
54319987	245	171	140	338	86
44671158	346	183	122	188	112
77183115	421	187	407	335	417
61230964	335	274	395	179	93
30776143	94	150	104	24	168
17691679	93	101	174	365	228
58978107	13	33	102	409	290
21781528	341	410	341	130	25
48149970	289	49	161	131	64
15627923	42	328	285	107	242
42510662	259	138	193	140	62
20116909	460	37	366	113	240
81182796	344	425	241	215	337
92175620	393	403	260	203	146
42125551	16	21	291	407	175
40777996	140	127	421	320	50
40913410	261	205	45	251	112
11212625	127	367	194	46	182
69898302	290	337	400	334	396
66166251	48	93	32	398	393
54819248	251	322	198	398	247
19075476	310	218	447	51	209
76497494	405	312	262	108	384
27233386	12	252	16	228	244
92751965	458	256	419	209	238
48970150	390	233	129	243	56
93344127	168	355	132	232	20
64138119	199	179	451	254	292
18652658	277	276	215	324	313
54834600	76	406	151	357	143
73710476	212	360	459	119	333
52849878	83	332	435	288	277
72660984	448	111	56	98	104
44062564	386	250	150	448	245
38559783	145	417	29	451	214
63765522	156	430	157	269	219
50901268	425	256	39	309	340
28277885	272	216	292	352	33
58871771	336	80	334	454	229
52798017	221	205	27	93	238
18195188	281	281	258	58	318
98843349	409	417	173	388	87
47485613	240	179	428	264	196
88608892	318	34	293	50	101
94815428	402	22	336	435	417
33918080	231	365	355	359	367
27899930	399	246	210	355	354
13212026	229	455	456	385	269
70585473	388	227	110	335	23
92830909	411	278	226	159	170
22972651	368	160	174	146	256
16657429	223	16	40	367	426
89419529	298	120	188	259	284
95613030	57	92	220	353	275
38696345	47	288	207	433	367
47987419	48	104	314	66	133
31034104	285	64	133	445	258
11760245	155	117	230	114	435
24427278	134	97	240	333	126
59851609	176	87	343	253	16
98842496	219	243	406	116	429
43318834	142	434	197	153	332
92186510	307	103	469	293	328
61752747	36	251	387	165	291
49611771	308	81	326	140	232
86740063	369	84	95	469	461
69373137	198	274	400	288	46
83687875	206	149	130	76	274
62305687	60	60	195	146	126
82966783	191	77	58	340	215
99397230	50	211	25	329	314
80397557	401	83	185	460	57
65026643	75	199	278	414	272
60581174	246	25	145	231	356
12961505	419	180	37	213	209
55868691	177	80	317	222	176
15385255	183	458	58	127	112
22554903	14	311	250	280	125
49949752	257	411	159	246	212
19475482	96	392	96	236	248
99233435	23	441	266	438	349
74184259	161	116	287	101	317
33155280	72	123	219	393	423
84662207	451	469	289	198	20
59347046	142	464	372	18	139
47690387	284	119	128	155	446
41188519	294	99	154	409	339
38071689	386	448	271	292	297
51853410	249	121	92	138	297
53229401	156	317	126	458	265
55553379	155	414	286	402	255
66929203	53	86	94	141	25
68931033	405	414	243	347	453
59537692	114	291	11	143	465
31920241	85	293	167	82	162
46637264	239	204	233	205	468
72939697	55	191	306	98	415
13015402	296	198	419	308	226
64259474	117	414	150	314	452
95777791	443	409	336	147	263
62198377	453	296	19	13	445
78639016	19	245	87	175	198
96419208	191	421	207	357	426
85972190	434	340	19	41	206
90868038	160	79	340	91	134
57049921	445	303	292	32	141
33738515	238	107	154	289	219
34993176	202	230	274	208	395
37887818	173	276	140	423	315
27695581	143	265	45	289	80
39776470	228	228	332	102	361
20913171	422	465	240	151	367
22713054	295	197	258	124	440
47610632	254	392	91	411	439
30299689	37	463	160	354	238
36567836	182	417	366	429	168
41133328	108	179	102	140	102
53968970	73	133	349	176	111
80241231	409	396	148	22	311
53032775	360	308	141	292	464
10789233	302	252	203	174	369
95310682	45	431	115	179	183
90135182	140	64	16	224	256
23168123	455	96	341	167	43
45483640	227	313	371	456	328
15063989	88	123	99	128	224
10476637	248	431	100	162	201
29746359	402	296	43	300	430
36786156	412	95	377	356	454
93576955	325	291	132	144	56
27426729	323	355	334	192	351
37398081	207	32	359	188	239
52655886	253	461	449	350	398
95284471	119	432	385	161	45
59780881	125	187	303	342	292
74699635	51	104	213	348	70
96607107	264	139	201	52	292
43721666	376	196	12	249	17
59127858	200	52	270	175	304
83006044	220	389	255	329	293
63448716	210	285	26	199	353
35398603	94	247	12	142	321
50363709	177	276	111	268	166
12308128	165	10	157	176	49
16076853	400	224	99	296	139
75800040	417	433	397	140	233
66859836	284	282	418	90	27
76169961	409	118	188	147	103
42596088	192	195	178	271	65
13056713	127	173	281	404	400
94879715	99	337	70	452	94
77706548	238	62	321	148	264
11169910	360	337	111	201	31
17384963	428	439	153	236	178
90269608	362	60	222	289	130
16292214	384	68	153	116	126
98261488	264	62	358	64	63
86228893	426	22	272	360	45
31925539	374	425	401	330	66
35038070	154	158	330	268	462
77642957	305	44	256	342	107
42801912	156	27	117	74	449
76875755	18	198	46	354	427
81397928	362	406	222	414	345
58579668	69	54	219	94	324
77504981	409	406	359	298	412
80456486	332	108	397	357	138
59373769	367	285	434	161	39
98987050	281	187	306	349	139
66341935	160	417	282	261	376
70964023	301	62	333	270	85
79779264	457	62	60	281	69
25083320	98	156	294	401	225
29572846	382	178	72	177	230
45722167	398	308	156	250	195
24868245	335	286	127	338	140
71035370	68	394	318	230	189
56540121	84	453	340	394	104
63400206	306	184	124	103	168
73175016	123	208	90	218	245
35356957	270	104	146	339	222
30211575	378	47	183	194	179
18652857	266	427	105	22	37
41406537	367	329	127	315	35
92113838	53	48	363	467	202
46706018	56	362	56	354	10
69985718	185	56	284	89	393
93353744	112	126	116	358	125
32694181	26	305	136	249	70
83735535	46	146	142	463	323
62903875	153	99	257	396	469
35583376	190	344	30	25	136
44265572	439	435	21	254	297
38887063	456	237	116	94	31
67819325	263	466	395	350	196
29527171	275	336	32	110	230
65617012	183	415	429	449	353
68456502	104	69	206	28	340
47059686	323	449	84	277	283
49096470	315	26	17	101	118
40574881	38	120	454	27	323
36114001	322	349	470	457	152
44582701	411	212	38	279	197
39512086	142	237	398	386	304
78018015	376	363	13	44	68
23420744	188	11	265	294	372
79744469	321	145	182	88	465
98415691	347	109	406	424	377
29699264	187	340	344	319	89
55268166	455	436	286	98	448
14169224	183	455	449	400	141
56017420	262	314	416	409	467
27851707	341	462	321	452	406
22086966	299	56	13	233	200
10490496	194	451	411	44	96
82889159	140	37	17	461	243
12398376	254	17	430	293	330
86772630	99	400	168	87	436
19949747	112	79	427	125	444
72040819	396	160	357	339	401
20046287	235	29	165	99	52
41975706	361	194	23	408	105
72192467	305	333	45	242	266
14602392	307	279	396	152	218
72470890	436	459	191	148	97
58124714	460	41	127	130	183
80677505	280	361	380	459	281
53722311	384	225	51	48	196
55555812	268	199	136	167	250
60733706	251	130	453	357	155
22203647	236	279	440	321	143
32402632	348	307	424	157	79
31870537	316	176	332	255	61
14845229	449	334	30	159	122
18392385	79	441	69	116	31
75117442	438	370	361	230	374
92943292	32	111	236	291	107
23867218	145	138	386	413	86
95585336	232	311	467	341	49
76699938	21	21	416	90	163
61275647	431	406	92	318	359
39127994	260	42	215	367	121
95624153	10	220	417	109	62
70846840	67	296	250	67	453
15191240	70	387	28	241	137
12263163	226	343	376	309	264
45152326	168	132	134	252	338
97437989	222	201	83	372	444
54871397	244	392	203	312	86
78723163	442	162	218	150	140
60923980	197	284	163	313	204
15229819	48	52	292	150	166
59927630	224	465	40	382	314
77878238	414	467	319	446	369
95006620	317	284	218	110	44
75121596	160	303	48	404	407
38184223	232	165	222	129	105
49698545	144	322	389	408	327
49002871	457	117	406	92	156
88568990	18	293	277	279	419
23763226	252	159	65	130	221
22610263	192	227	261	347	190
45086395	167	273	250	166	84
25658444	140	382	269	261	389
30627776	465	177	135	149	421
62764021	246	19	45	348	429
66784296	354	411	197	169	107
35104701	209	13	413	201	248
61698413	390	296	344	58	225
49815680	194	402	450	134	227
76373113	341	467	356	221	65
18277996	407	292	180	27	355
19137918	366	222	388	61	467
44070483	225	239	152	382	225
65463681	443	242	228	30	58
54718882	241	300	136	311	363
33804897	350	271	444	418	303
87839302	311	303	407	402	422
66602420	97	453	111	447	316
46534945	330	468	443	308	343
24962086	315	388	152	86	211
35546180	141	198	392	328	69
63884158	193	201	147	231	63
39703540	37	283	305	54	289
64238034	198	333	297	453	115
87418101	276	385	245	242	414
38086120	168	175	438	278	339
90349600	12	394	200	232	192
42736407	296	86	399	466	48
65857376	265	29	154	420	198
20631918	289	24	371	14	386
73702218	344	296	144	417	53
89526282	69	286	180	182	126
19285951	373	305	389	332	144
29140012	418	130	104	33	110
71685753	173	225	239	461	121
90765397	140	347	231	402	53
81121487	181	234	210	79	446
45500787	346	425	223	276	312
20792913	98	128	113	466	53
78891303	92	195	27	94	242
73911950	96	205	165	56	382
76501038	442	374	43	422	298
95368636	222	464	249	147	49
59825937	128	211	158	100	374
70693884	58	336	48	397	111
67558175	360	134	387	48	443
73735060	380	18	118	265	453
27047487	130	337	250	17	368
72611514	336	224	162	318	289
61492418	297	438	465	235	122
13821553	16	170	170	172	224
38301861	421	366	42	35	227
42727748	155	305	379	185	37
51014560	165	369	255	150	363
13577562	428	60	382	394	444
18764212	234	388	236	110	448
18022297	312	32	443	291	326
36898255	34	377	97	202	320
42406130	328	424	60	434	79
37562540	330	209	437	115	80
93123166	267	49	114	41	344
58695545	329	280	446	412	309
37210148	105	226	288	110	147
58852341	155	377	427	135	398
87999660	383	90	160	274	245
52262719	252	315	336	354	259
31088247	211	335	282	362	395
23705657	420	152	154	352	365
78704198	336	104	345	21	361
84591945	110	37	358	332	57
83222270	210	151	418	240	85
34991156	126	134	437	119	372
99531986	303	272	217	342	373
74300522	71	17	62	188	104
25237476	243	239	59	90	443
99978924	426	407	314	121	288
73262364	207	468	55	221	449
88947897	255	180	438	165	162
19747567	56	168	321	231	370
24537714	231	399	10	99	442
94525571	352	399	295	96	217
99253317	36	373	59	144	136
84681317	34	425	59	207	343
98015753	22	42	277	156	63
68926544	74	143	167	301	158
76760571	195	280	389	69	258
87054171	197	98	114	33	232
56756674	375	434	159	309	158
82330089	140	460	400	456	370
26012253	130	396	101	400	255
94711580	342	46	96	93	410
23380656	104	183	15	108	169
31805369	100	456	243	228	353
98765468	236	273	121	369	121
18993945	76	341	174	148	292
29428848	128	468	364	328	251
82234786	437	404	436	127	316
18264445	171	335	392	118	315
80458828	241	63	79	366	272
33828533	210	150	450	154	345
61409276	210	147	427	470	52
13515254	360	20	211	54	294
43436942	453	112	328	441	213
78522231	40	215	455	375	266
69374231	248	81	426	65	141
62415433	241	130	202	82	421
51414382	163	276	44	276	33
44630627	412	17	41	458	382
53016366	426	362	104	462	187
49754570	425	137	22	253	176
75712249	137	411	290	425	112
11566749	311	306	13	74	404
68814593	241	95	138	375	186
11699172	415	429	207	455	437
60429535	373	75	238	19	61
53800625	322	465	19	16	156
69888940	88	442	196	295	29
63293858	421	267	270	439	454
77227570	392	188	250	392	216
80253919	244	162	105	199	418
14800540	417	128	55	194	360
34705547	393	296	200	396	118
52527183	61	257	150	41	123
33792436	296	290	155	458	278
22508440	89	390	133	264	126
88374912	86	383	238	89	113
41661023	339	144	34	157	18
38944268	283	378	170	325	313
89469365	277	313	225	265	416
41892444	406	274	386	139	382
59801340	448	187	263	252	276
42247133	299	59	210	326	341
36492139	14	456	397	383	329
18701072	145	180	419	357	192
90578037	258	416	304	22	24
33486121	257	323	314	98	370
24385702	311	81	73	259	393
44040302	372	454	392	16	328
28924775	126	163	117	341	157
13182409	397	359	421	34	360
74390979	463	271	460	415	26
18781141	21	146	116	36	94
45598529	269	84	141	103	70
25804952	320	17	353	436	434
55528185	338	427	46	367	279
94136341	230	85	454	225	435
12407742	270	13	381	294	220
22001784	289	176	110	111	189
26507668	247	197	400	415	18
96930056	433	313	266	86	214
50108853	462	132	329	150	34
95914391	440	105	448	454	377
64650770	26	198	413	415	315
82856048	381	11	334	412	146
40475489	12	89	139	128	230
99215682	177	68	63	178	233
55874665	295	120	163	143	372
51180106	137	122	460	442	300
81535902	140	42	75	132	210
25701277	435	148	462	369	226
70274954	284	463	119	435	335
79726241	234	349	393	121	217
96015045	194	390	378	11	179
79620201	338	117	87	406	374
26309663	284	385	245	60	435
78593479	406	455	213	206	470
13149471	135	288	371	72	336
62092403	358	102	411	167	468
61442297	218	36	25	158	180
14280570	256	120	298	245	117
29636780	458	86	130	251	210
26833170	284	275	103	160	197
70902881	129	36	428	29	432
84825033	59	347	334	200	300
30026198	104	92	450	251	157
52000097	395	414	219	450	136
23817772	430	77	244	321	80
11599597	110	325	398	352	105
89622985	169	63	116	80	450
45422327	121	149	446	275	345
23914727	15	84	27	224	422
55477773	174	230	40	17	139
49883250	94	453	10	268	390
17367614	198	207	246	297	25
38116830	114	293	443	253	77
89146288	120	169	417	240	264
30242435	116	454	231	81	32
30316112	329	400	134	336	265
49864691	469	263	237	468	15
80833741	195	259	399	162	114
58161920	105	81	465	36	223
13285860	322	448	164	118	242
94502037	275	206	276	196	221
47613284	168	453	410	454	374
60642849	221	260	328	425	347
60488634	216	344	462	311	325
92974313	110	275	382	290	409
44094637	334	327	367	340	119
78209764	461	420	467	150	388
52390917	281	12	302	255	330
76237108	427	20	100	449	404
67511378	163	275	351	316	312
77395253	434	231	90	92	170
52296033	362	21	356	286	184
21402424	220	70	414	467	96
62432920	243	315	55	233	377
70008626	419	309	22	301	421
43426746	168	370	24	236	100
34616770	139	251	90	83	469
78500256	112	461	103	208	85
19909655	325	357	209	321	448
37924677	253	269	69	169	29
21906106	167	292	154	155	318
77452644	54	37	343	291	169
69290458	212	364	282	470	349
96916122	426	94	107	138	468
28760851	19	339	212	23	49
12097250	274	132	119	15	176
60669637	261	52	303	15	280
30080035	312	470	179	469	74
29204765	306	466	334	268	25
