Employee ID	Red Eggs	Blue Eggs	Yellow Eggs	Green Eggs	Pink Eggs
63630395	383	160	94	347	460
88368277	177	112	357	397	56
79874512	76	320	133	108	224
81114041	58	15	381	447	180
13668914	203	145	302	10	217
70677060	147	53	202	230	307
67656744	384	100	276	293	454
19056614	340	414	362	440	307
90905111	360	354	331	33	387
99174494	105	101	352	164	346
51584978	400	56	192	343	102
94873984	195	123	80	381	18
16986560	318	208	148	290	112
67149981	160	67	397	118	317
30915873	71	223	338	361	117
25030005	197	253	89	15	33
41409671	427	446	239	123	48
89374641	19	169	21	97	193
71963830	397	274	332	281	352
15181479	377	228	414	347	82
93415521	77	239	352	265	56
96250598	195	172	361	177	78
43770478	282	383	253	452	470
12548278	252	387	94	430	66
68180573	379	354	242	273	92
32847658	42	309	363	441	142
99978546	178	208	132	142	280
98348971	36	82	52	323	362
82200337	185	208	385	368	14
56773411	28	97	166	232	191
42110944	146	335	385	115	113
35170620	32	336	359	45	232
45432667	395	158	380	379	362
14289362	212	296	32	103	45
46522362	366	263	353	207	67
59989702	118	111	383	409	423
48131107	306	74	468	150	50
97187517	113	347	70	406	204
30957861	40	239	84	218	271
34656914	415	18	432	257	43
37373841	194	14	312	24	386
26606870	130	246	260	41	296
36759184	378	422	28	297	32
42747294	394	68	128	314	239
75001237	34	186	233	419	239
79629549	437	314	377	390	327
70413303	12	41	300	340	371
84828640	451	30	168	148	22
52226649	297	15	208	424	190
34614279	388	140	192	457	384
15238518	109	27	297	271	380
21319944	355	343	71	306	49
29467056	417	419	379	228	390
62862404	329	203	34	93	221
51092798	247	27	285	238	422
78191902	213	344	283	428	375
11490068	352	398	176	180	165
94836365	149	123	123	279	189
34960469	270	237	415	418	303
30489909	71	103	42	59	261
28772844	220	327	464	52	142
59794828	19	366	327	229	289
70265257	50	96	392	228	74
35774198	419	295	16	272	343
72834956	325	461	242	43	90
89693848	431	68	124	38	279
68505826	325	80	441	269	163
46456425	314	58	107	76	424
36286494	74	256	201	90	299
81474504	40	181	333	230	292
50787134	247	417	284	294	365
10039229	40	287	431	44	257
21487633	319	363	467	110	43
34375126	233	406	200	466	300
13372609	283	451	142	124	257
22045159	268	47	211	312	312
37964389	133	162	172	113	363
22763190	396	40	251	392	34
76589639	344	203	244	350	10
30031297	94	306	460	432	276
76013211	302	277	181	230	354
41304340	350	389	447	428	386
33930946	280	242	142	453	66
15614833	362	298	223	389	136
21713239	410	337	46	263	274
89564490	346	449	200	46	441
19001245	441	115	177	236	20
16127242	363	200	247	396	427
52844443	316	373	371	273	80
67888481	387	365	412	414	82
72924138	265	43	341	437	24
79481336	117	155	136	368	447
96941260	331	195	201	462	63
61000242	301	203	322	190	117
92029132	193	242	463	457	297
87474773	60	365	261	332	328
97971973	182	333	190	427	449
20553953	399	196	254	418	427
37856574	286	389	134	454	322
74354578	52	461	348	215	373
44836909	43	77	131	177	160
55862229	203	75	245	249	327
44264478	470	233	447	441	334
19224375	108	309	88	306	68
42918836	296	37	348	235	164
37085167	410	207	203	215	258
44924646	261	403	375	455	11
60070288	242	369	215	259	211
82497706	312	238	29	140	89
74486473	437	201	257	372	176
18614599	98	20	378	38	426
40112504	75	415	117	257	192
14080731	70	333	227	276	232
48367583	225	22	87	393	264
18394183	36	250	389	470	64
16536921	420	109	385	310	89
15690134	240	76	323	288	362
52122006	455	117	437	424	264
24961512	113	359	218	181	273
50658354	360	54	318	45	425
73556559	78	78	437	89	199
62661896	402	428	411	453	200
91565959	309	140	173	195	117
16460524	266	145	343	392	234
49075153	169	21	439	74	364
87451077	148	208	84	18	262
99159743	22	330	320	166	76
29538214	164	249	258	50	459
72812755	262	327	419	85	18
92084249	403	270	229	167	65
59107589	214	247	96	64	144
70947745	125	24	188	127	26
59787724	295	379	341	42	174
15709895	316	431	437	106	329
25726931	380	65	41	391	190
77621294	424	168	179	100	204
91646390	56	327	285	342	387
95103257	418	125	80	137	96
18328078	148	337	377	214	152
36299523	342	160	350	464	260
25115385	186	50	455	355	449
55577147	187	462	184	339	280
61145908	125	369	80	260	374
14786008	22	336	164	30	352
39403634	377	206	124	122	423
30550305	384	43	407	165	422
38703442	467	20	295	142	33
41309942	253	357	183	325	436
52270424	184	135	253	198	66
15365332	217	197	10	71	50
84503161	130	427	378	121	58
76103341	210	414	431	132	177
37431494	43	131	77	142	456
11433560	110	162	226	335	272
54549452	348	295	370	327	299
75014122	166	345	70	125	211
18231251	145	463	318	315	225
32442765	198	438	94	121	245
59421989	210	434	298	411	364
96068177	234	69	389	168	415
28265334	245	61	448	270	35
18638026	437	357	239	218	451
58601721	135	308	310	89	248
95539160	103	431	261	225	445
67109819	408	228	344	325	424
27378479	133	410	33	109	107
48055713	281	181	188	334	215
14187183	139	197	270	279	289
60787836	116	306	100	183	347
84930574	340	220	421	141	98
25402945	136	297	310	161	272
32028317	308	197	138	306	309
47136361	209	373	432	188	247
76278220	82	53	174	458	261
86756947	183	225	30	314	291
23301995	350	184	121	266	258
43746099	114	171	28	354	431
84607045	311	467	313	290	307
81178349	234	343	131	269	29
71921630	338	315	345	78	449
39124986	402	72	142	459	168
17254118	409	96	239	266	117
85821538	387	317	105	185	279
59167710	256	23	278	138	454
20803820	329	35	218	312	110
79851038	193	182	359	454	372
33946674	265	469	450	135	464
78678592	277	22	361	458	328
62877993	404	448	89	28	419
71208574	444	65	141	466	442
75227117	455	18	21	158	347
93358954	435	454	443	312	303
19095106	345	319	136	199	396
97084515	71	353	218	391	294
52661882	451	21	109	144	143
57416508	433	49	446	257	82
79869127	109	369	444	422	201
96664092	40	113	252	261	95
97461062	365	223	284	229	349
48178555	297	99	24	349	280
11988135	350	99	286	417	358
68996531	463	327	40	439	36
23598059	386	344	45	16	388
34074157	55	150	364	252	421
82603142	287	418	199	381	412
59556669	262	226	218	361	125
86349841	108	418	438	141	285
18681278	451	258	400	91	140
34325306	416	180	290	428	298
56209318	413	129	367	441	177
49391346	250	89	140	295	312
40339734	365	106	103	456	321
79345562	447	155	425	248	40
18940322	415	62	169	52	22
70332478	184	449	118	163	177
87671458	204	369	258	287	289
57415301	302	106	105	151	123
46683947	284	369	425	74	108
37904506	16	108	45	388	275
82728340	437	369	284	389	87
81469766	293	456	337	359	155
28042792	382	130	408	429	464
27703911	168	268	352	198	56
33091747	249	15	406	382	307
37424500	413	425	122	394	317
75555507	305	319	307	375	275
40465503	212	231	96	297	467
10150448	134	68	196	55	177
26718223	54	263	226	53	54
26266831	416	444	377	305	110
58003486	411	306	332	87	233
88643432	250	27	123	87	227
73505041	459	285	280	348	324
27592615	54	462	121	227	222
14092037	174	457	370	352	410
55210785	328	293	294	458	126
42373369	308	166	100	347	178
18432726	301	293	243	251	187
92667890	175	152	397	353	314
59402756	361	149	368	286	90
24687826	252	156	227	111	277
49640182	75	443	455	293	128
72790083	383	176	424	430	444
54753828	453	405	341	297	417
97718748	368	287	134	303	217
71044945	432	115	105	136	129
83627167	111	46	149	175	285
32139567	30	375	430	97	45
95813951	244	189	149	203	439
68947107	36	347	41	180	29
45851938	467	408	409	319	78
98152260	342	167	83	391	309
82168902	466	403	449	341	261
86550454	288	399	463	348	198
77213017	234	20	354	175	360
81450496	406	197	77	189	222
30193327	320	84	397	17	93
50912167	197	210	346	138	186
91317761	57	59	87	16	413
56569002	188	235	250	234	304
29386923	99	394	169	219	180
35204748	304	271	249	447	103
67755579	415	84	199	419	322
58060682	275	107	311	263	369
65067063	128	237	364	188	233
53726457	145	11	70	268	102
12015368	143	179	31	115	346
70277376	145	37	283	50	84
68186211	151	219	458	351	83
82472147	169	38	33	354	416
28997116	19	68	327	309	320
16308637	105	41	218	21	160
89243243	261	465	126	280	264
29352887	230	313	332	69	360
45543959	220	470	21	42	224
93347182	408	370	302	62	211
31409913	251	119	352	118	221
46258878	132	225	90	86	470
67023543	246	256	68	457	330
28498896	433	153	394	160	28
87639970	322	246	403	265	110
23537302	377	390	323	290	281
48545618	42	339	427	355	97
97218552	175	135	432	254	143
76745170	291	449	310	53	367
90819099	387	408	234	117	324
69540957	153	397	256	59	222
19500632	356	89	137	207	343
50917939	116	409	327	395	443
42812095	226	17	57	432	199
43388357	227	195	260	265	426
18338680	187	441	301	386	96
37484819	11	316	435	338	427
22947148	16	345	338	10	267
22138547	306	31	150	367	16
14378866	119	297	352	268	113
67983393	199	177	386	78	15
25823592	101	384	70	390	227
60656601	243	422	406	205	338
19478297	324	213	21	235	163
99260972	430	255	344	428	51
14160896	402	68	419	311	438
26621194	53	334	182	363	260
94812048	157	367	12	105	464
32530098	375	205	156	137	276
88032958	106	429	19	367	118
78528248	93	349	357	391	269
61329308	299	162	225	332	346
67506182	366	130	36	310	234
23447178	344	17	232	462	453
22253783	323	97	191	439	466
53211645	439	310	82	20	381
15135261	369	262	260	398	25
43204882	158	357	342	13	122
40728054	282	410	370	17	23
34883352	468	441	88	95	217
66456046	343	220	395	377	190
76549283	49	20	194	427	155
41739954	101	139	31	234	258
22522163	37	242	156	392	137
92926611	56	364	244	382	82
85426132	440	89	75	223	190
61373799	417	364	182	122	262
52644599	312	426	253	110	104
97008421	138	14	393	202	109
76181405	91	245	190	285	41
49159184	108	452	242	229	173
39552663	210	127	387	82	139
19466988	69	282	21	272	377
36810496	436	167	441	201	309
50912393	86	26	119	67	23
85393353	128	24	180	85	30
19216214	36	196	41	313	179
69289787	311	99	442	152	176
52729242	131	54	60	309	190
46498058	319	221	14	468	452
22427360	357	275	331	106	131
76830177	102	198	79	178	242
84176521	68	86	392	451	290
48690721	454	87	182	418	251
30276548	23	58	207	450	143
12829438	303	242	192	313	86
55837731	113	87	240	379	298
20293492	43	96	288	336	195
87745434	288	71	69	194	261
78888146	274	101	376	221	213
82189112	274	134	316	158	293
48143445	382	323	110	467	285
65679927	154	84	437	231	319
26820362	414	256	328	453	72
12489167	439	411	328	133	324
68766858	467	193	48	395	409
96943018	294	67	387	266	242
83525043	110	343	86	186	440
64044077	33	446	83	395	457
33577115	275	437	227	463	169
16193287	36	448	381	308	135
39291295	154	261	399	259	83
15281308	15	359	196	167	364
94300479	58	362	231	344	27
76571471	458	404	181	254	145
15270268	364	309	94	370	457
32109260	192	389	229	169	301
57192585	14	309	186	412	95
62504338	371	181	365	100	454
26670687	344	232	109	380	26
49727474	184	244	33	208	202
24764848	202	65	18	407	450
99236606	246	235	458	469	320
50430440	355	269	18	422	444
57413381	393	345	75	447	106
82491530	28	76	364	255	53
65008182	341	104	120	100	347
26001690	309	199	401	135	118
19361768	366	84	371	178	338
62561237	132	202	145	58	443
64514779	175	97	182	214	380
54016159	171	418	65	58	441
19720246	277	287	403	117	265
11960313	285	360	68	47	221
55547202	421	88	178	79	425
55543978	291	204	295	251	273
65403499	387	325	245	61	43
69952769	121	456	309	408	424
66111875	393	146	89	114	183
62520841	352	131	159	167	95
22849260	432	168	349	134	37
60827505	103	199	221	454	107
49584257	211	69	414	267	429
20178017	226	196	450	316	124
91961882	333	354	303	452	271
71361897	380	238	454	90	179
55308243	186	165	125	193	258
67076837	363	266	216	307	142
54114564	94	381	200	428	263
23309718	307	51	298	206	152
15266539	82	73	240	182	465
41033003	430	30	361	230	213
65875486	117	12	298	243	426
84906119	211	179	152	147	31
71641524	291	181	265	342	425
17190134	117	345	308	130	318
94095428	273	462	198	316	225
88316755	329	59	259	289	416
80904336	304	10	116	396	411
32257805	419	363	389	335	77
72495397	468	255	94	299	109
79701374	187	337	109	463	127
25954968	449	305	116	329	252
55887380	373	445	40	86	79
66181081	135	126	20	470	296
69720734	373	24	58	112	111
37420770	432	86	457	166	157
95167639	68	263	172	97	155
28089699	380	252	288	312	419
70331810	99	416	107	108	92
90282054	235	33	349	210	79
95918496	428	401	296	359	110
30536337	362	318	269	61	428
88064230	129	103	135	420	443
97767166	278	33	158	424	61
46309963	359	350	29	330	285
44570898	442	61	120	370	89
44528586	78	366	336	217	378
82782810	364	456	252	390	283
82380799	290	291	193	266	439
39243639	390	428	416	97	371
32131381	74	163	170	47	373
54801470	85	18	106	400	16
44737558	417	446	192	353	295
12749150	353	401	433	39	76
79246915	310	38	233	81	44
22498493	333	420	377	313	286
25009668	380	264	291	113	192
73766968	386	76	227	281	195
97785370	242	289	164	320	83
51675675	470	429	176	232	11
66402064	320	261	110	370	61
64307522	418	377	268	258	54
86907335	249	274	182	108	262
14936788	161	235	61	360	84
32229105	121	89	355	395	72
96999809	428	160	226	171	32
17926771	377	176	127	11	99
70283189	390	381	357	242	220
56378896	254	340	218	169	379
56801568	311	344	461	423	95
85055413	181	48	314	418	15
62520138	102	429	109	424	404
32094345	151	75	112	298	33
80884667	337	241	399	249	110
66999188	450	430	321	464	212
39180121	320	239	353	460	72
77373398	148	309	275	335	411
96133295	129	250	301	53	395
78236407	433	173	459	57	56
22630378	453	183	114	209	197
34462876	321	113	148	316	126
51861781	109	327	153	418	47
33281716	267	387	183	142	223
69641361	119	22	392	140	276
53374614	357	157	65	147	76
42225471	360	281	177	285	135
63758148	52	240	181	414	12
70325180	285	143	130	398	103
51278873	222	21	290	43	212
42601918	227	307	229	308	179
85561643	120	69	122	397	19
67027918	358	118	424	79	274
34739661	302	163	54	182	322
53950570	468	382	156	40	65
72119531	453	281	150	192	383
17673960	146	149	150	163	15
76146511	431	41	35	460	59
82323019	226	104	132	470	435
48147106	233	35	285	81	12
72399105	68	395	255	113	282
83732444	376	400	334	92	284
47333689	347	118	435	260	470
13374507	32	350	240	137	93
54584240	164	254	147	264	449
79966464	288	81	19	84	233
33312337	284	145	360	369	268
77666133	285	58	321	435	413
69806379	265	200	389	24	429
24782673	60	113	135	21	319
24743530	278	410	326	92	351
86747528	196	428	48	300	323
80322136	426	37	55	53	398
73481460	92	88	30	114	270
86723752	133	438	281	92	325
30581603	421	339	50	397	298
24780786	323	437	229	377	364
80195462	109	15	39	377	121
37391921	163	391	44	58	233
98816528	66	119	362	312	222
38034991	112	13	42	344	356
83321674	437	127	206	44	332
63224227	281	91	167	138	10
19414534	426	248	75	354	46
75711153	173	434	226	323	351
60042491	273	432	347	330	424
56486261	457	202	424	41	310
62867793	273	137	389	105	37
25168054	462	235	108	190	88
11501362	299	229	53	293	333
96822499	54	211	421	338	325
93347822	377	72	198	48	245
94186540	456	231	452	125	179
64962022	28	450	128	93	333
54363905	130	75	98	423	58
33380081	395	209	421	369	377
89692882	240	122	463	56	92
89847469	241	58	330	315	56
88380370	107	391	280	469	448
90649236	458	55	407	256	255
34236358	452	189	464	450	264
30042888	248	380	443	211	187
41703629	213	346	356	108	417
90835153	131	227	241	185	69
37624270	386	280	468	217	81
44671158	462	65	201	121	132
81991975	130	286	258	387	218
65284196	139	11	339	320	321
30776143	371	146	293	464	243
17691679	462	427	247	28	180
58978107	358	425	33	368	348
63184153	419	187	169	435	243
15627923	316	326	144	171	35
76856593	325	99	419	433	165
20116909	40	440	276	144	266
40161193	113	204	188	297	22
81182796	428	83	376	171	259
92175620	36	427	434	116	328
63056399	426	43	377	296	139
60627185	268	290	312	458	216
42125551	66	146	179	306	132
40777996	15	305	468	353	259
40913410	156	280	428	371	462
18730217	118	214	137	157	256
55698514	442	178	275	220	381
85701633	384	28	181	421	430
66166251	320	113	462	454	60
54819248	434	23	76	206	250
94575812	308	107	410	108	174
49357324	293	171	231	190	314
97459722	470	447	300	321	182
19075476	211	284	391	105	397
23882038	296	397	420	145	37
76288006	193	32	16	386	300
76497494	415	232	370	252	455
27233386	411	454	69	90	466
92751965	85	220	306	208	364
51030524	230	21	429	278	265
48970150	76	24	82	107	208
18652658	237	39	336	417	448
54834600	33	135	330	166	337
73710476	440	35	400	343	306
52849878	239	335	401	362	391
72660984	272	413	78	415	440
21204531	57	317	174	171	422
77400749	439	236	314	456	211
69883706	184	341	416	261	348
15472408	280	65	455	234	369
38559783	107	248	453	25	202
63765522	118	202	442	15	35
28277885	17	80	428	108	243
58871771	23	276	332	122	419
98843349	112	440	175	163	457
47485613	395	350	207	376	50
88608892	452	41	390	26	314
94815428	434	431	111	387	117
41361303	326	240	345	445	181
27899930	328	16	345	211	238
52906306	194	458	192	444	178
92830909	399	309	214	395	241
80152901	309	190	19	267	281
16657429	430	56	59	100	62
89419529	188	271	377	70	152
95613030	65	168	42	57	285
38696345	92	424	101	391	182
17750735	262	63	210	309	199
31034104	178	466	376	412	369
11760245	336	322	168	24	369
59851609	179	130	278	72	13
63528489	73	170	325	427	288
86478555	189	308	350	360	324
19160205	447	337	46	402	352
43318834	286	427	254	407	203
77866849	441	313	366	317	41
92186510	357	440	454	199	444
49611771	112	215	65	262	425
86740063	459	141	75	166	343
62305687	153	131	196	425	423
64288395	342	198	147	218	406
99397230	168	53	32	341	398
65809629	434	468	445	213	389
80397557	229	419	246	106	271
65026643	356	417	240	257	293
60581174	430	239	217	190	33
12961505	460	312	200	138	256
18524084	62	340	43	457	80
55868691	262	396	270	174	64
69864143	395	373	62	250	416
15385255	398	434	378	84	37
22554903	203	429	381	154	170
36504261	184	336	467	114	405
19475482	17	131	67	386	187
81314076	234	60	159	416	334
33678724	179	46	24	422	56
99233435	15	70	38	102	309
74184259	426	235	216	184	392
59347046	228	18	145	262	214
47690387	391	139	335	127	249
62159548	259	114	12	320	289
94184275	431	318	154	80	363
51853410	61	118	155	91	199
53229401	140	406	165	307	148
35975404	132	423	457	435	353
66929203	11	197	444	344	11
59537692	217	45	10	273	374
60841094	267	46	97	161	131
45116426	37	339	292	134	300
13015402	338	222	443	96	191
24380894	15	81	248	128	405
67672115	167	100	317	107	179
64259474	417	393	62	318	462
38885484	211	258	210	432	467
53910007	62	155	27	46	382
95777791	400	434	166	71	166
32569349	408	85	259	372	21
96419208	38	207	26	108	354
33672043	413	408	421	249	468
98072811	208	54	355	138	455
50707398	317	355	232	50	255
37727630	360	115	429	388	278
90868038	218	299	378	313	411
86224039	457	241	357	335	334
98456302	162	336	249	240	110
78567062	284	205	77	283	291
33738515	352	311	427	306	296
94853239	273	199	365	386	50
37887818	338	419	451	260	285
21899713	344	269	117	462	310
20913171	58	328	132	124	104
74533593	68	95	318	153	282
33532586	149	406	264	81	296
30299689	436	174	154	248	457
36567836	103	298	387	305	455
28464483	402	449	87	66	106
29494897	223	135	120	429	205
53968970	385	381	97	264	99
80241231	159	52	171	438	442
46642330	448	373	261	170	123
97110802	165	243	269	453	252
46283563	400	307	123	149	470
92989741	167	151	88	419	428
11356427	466	10	305	161	85
95310682	325	438	329	70	204
90135182	212	242	344	131	248
56174440	24	30	350	116	394
15063989	320	462	450	36	288
30624380	66	371	147	61	456
36786156	268	358	134	320	65
37398081	297	423	371	328	257
52655886	51	181	68	361	258
59780881	427	301	233	24	329
51216039	193	427	197	393	318
63049140	399	166	24	166	146
43721666	464	441	62	399	402
59127858	115	397	332	129	385
47743721	301	42	109	417	393
41855748	58	450	238	123	79
35398603	347	266	467	306	117
50363709	450	391	101	100	383
96416217	23	372	97	206	112
12308128	69	95	238	224	282
68740731	112	173	396	202	211
75800040	219	319	215	348	102
70961626	389	33	12	277	312
29431057	207	384	207	457	279
54051093	202	94	331	258	458
66859836	419	16	415	26	306
42596088	204	237	467	222	10
93689926	271	128	224	349	156
69502917	433	51	295	353	90
12641511	470	322	135	328	354
90707169	468	162	140	458	226
90269608	458	243	389	20	56
70879078	167	71	405	327	292
12347449	324	67	312	395	223
78596445	437	276	336	24	132
86228893	94	329	381	337	350
74551138	179	292	117	450	134
35038070	129	202	268	191	53
42801912	239	214	51	124	269
72980489	447	209	457	265	459
27312309	68	130	269	370	215
58579668	280	202	140	367	363
77504981	108	329	206	422	334
59373769	173	400	39	470	79
66341935	347	449	365	95	352
75784643	226	153	294	271	62
33859833	74	196	381	94	56
93879279	111	407	69	171	259
29572846	368	305	11	221	123
83123802	149	443	147	302	76
50354984	356	414	24	17	395
79239110	413	403	245	438	356
71035370	292	165	114	399	449
34416405	40	405	451	164	10
83861444	338	470	141	287	37
86005188	325	354	402	25	113
95856031	247	18	75	365	376
63400206	310	295	10	234	67
35356957	298	65	108	258	91
30211575	426	438	320	213	62
18652857	405	462	116	102	191
23883615	60	121	203	427	219
46706018	72	140	229	152	30
64956309	441	285	70	18	244
69985718	222	297	356	438	58
66758498	326	247	406	199	393
93353744	50	200	67	318	26
55560676	469	141	20	382	57
42547242	389	310	267	240	111
87268294	198	357	303	283	310
66934559	268	117	255	106	289
74180945	159	238	214	438	353
83735535	92	349	332	153	456
12459687	10	91	173	321	266
19369854	378	430	258	170	418
34114865	238	383	208	209	401
56351394	86	222	277	225	423
67819325	467	275	432	440	124
29527171	317	207	215	395	64
68456502	62	426	165	116	217
49096470	63	117	55	64	40
44582701	272	11	203	241	75
39512086	175	116	320	278	265
78018015	49	245	403	135	440
23420744	403	84	122	212	411
98189312	304	231	271	367	269
35684208	270	410	299	407	251
26320822	208	325	367	168	171
29699264	98	467	373	20	107
71984014	380	458	380	431	19
79067440	202	372	152	263	222
56017420	288	224	138	191	105
11921313	455	24	302	429	222
99796098	310	113	291	390	301
36979309	110	67	170	286	424
50888807	407	123	354	165	319
27851707	440	347	64	336	455
22086966	304	417	252	437	110
10490496	130	15	381	370	11
88708849	432	79	16	13	390
31457212	227	239	115	382	315
35868451	74	51	340	161	51
82889159	35	50	166	73	464
25053976	176	401	202	246	39
53860959	119	107	59	90	86
12398376	311	298	370	22	278
41561932	128	150	77	168	189
91466244	294	296	207	385	257
19949747	463	328	161	64	225
36847213	159	313	128	71	67
36973854	130	443	245	371	359
20046287	457	398	203	427	179
14602392	444	463	292	158	177
27820032	175	222	417	391	415
58124714	239	12	34	57	445
17694036	48	114	417	105	131
75564748	158	287	36	262	295
64722016	232	342	247	355	156
69583049	277	228	305	178	170
53722311	231	316	399	294	112
55555812	228	95	398	344	149
31870537	189	336	458	204	158
14845229	379	158	331	132	114
18392385	236	449	237	159	210
23867218	55	311	423	326	406
61275647	267	324	446	318	69
46519644	29	19	375	85	354
39127994	59	373	139	318	436
95624153	234	107	372	440	45
13067279	49	272	222	214	279
15191240	199	240	219	310	367
45152326	107	410	68	13	203
55919273	138	352	95	217	353
97437989	70	123	169	32	84
54871397	12	225	321	218	105
78723163	409	277	212	216	409
60923980	187	141	282	307	349
23023017	298	168	455	17	211
95006620	356	47	231	235	299
75121596	239	445	316	390	217
71977220	116	127	307	456	309
49698545	204	199	173	263	469
49002871	296	153	457	94	426
85399707	380	410	20	13	34
47319224	137	108	328	255	467
70839389	314	343	237	109	149
24284603	361	232	452	466	221
99416834	220	425	33	346	209
23763226	255	317	362	20	181
29827845	41	294	254	37	332
22610263	282	10	230	459	166
16124576	286	23	35	290	236
48514750	389	339	169	255	325
62764021	143	310	373	182	395
74823319	193	257	407	262	293
76373113	276	243	186	364	119
18277996	187	116	83	390	181
14314290	111	43	435	232	244
44070483	190	118	117	273	173
23368264	407	252	457	252	45
65463681	173	32	206	461	325
33804897	124	179	146	368	123
89788270	386	163	316	215	30
79421021	455	189	184	390	249
87986081	62	465	366	396	31
66602420	449	112	132	263	465
46534945	462	165	40	147	95
35546180	172	81	10	366	235
30246984	152	112	49	167	209
57121775	427	53	246	341	281
39703540	448	319	355	84	433
87418101	351	197	229	360	459
38086120	339	204	134	140	306
72314115	58	455	405	261	83
54932484	50	275	429	323	106
60170749	344	222	311	365	106
12096025	315	94	200	121	182
73702218	401	231	265	189	168
51294054	339	137	437	385	276
10505895	268	194	145	143	407
71685753	113	223	73	148	470
41522754	346	164	177	337	403
90765397	335	344	333	370	330
16974267	120	176	13	99	86
11996095	176	115	194	60	199
78891303	339	286	118	169	157
73911950	156	360	306	415	391
76501038	372	385	172	204	247
97776708	452	393	153	130	39
95368636	50	258	430	399	70
67218944	404	10	309	350	123
59825937	458	260	267	184	89
70693884	427	357	366	156	231
69156534	222	36	206	209	189
12666709	243	392	181	248	437
67231430	241	192	347	321	333
44420616	364	366	11	107	149
73735060	193	234	134	220	286
31393145	436	164	24	430	313
36567877	96	218	61	225	107
27047487	190	220	463	260	321
59119493	151	254	144	108	436
95714556	61	294	112	143	305
13821553	334	413	15	379	148
38301861	159	353	455	27	355
42727748	150	315	59	162	464
71754714	467	337	337	146	293
51014560	138	91	161	13	105
59102184	353	203	451	197	298
76179791	102	292	181	214	210
99796964	392	197	90	247	362
51379358	211	233	470	202	46
36898255	140	329	102	314	63
42406130	259	175	455	198	274
76181539	285	346	393	417	164
58149149	19	419	78	75	248
97718141	52	273	436	209	241
43016658	418	59	39	304	177
87999660	298	436	96	289	167
23705657	20	106	465	364	180
83222270	326	63	444	247	38
99531986	316	279	337	440	27
53275455	279	378	335	44	261
85721594	141	72	14	360	10
43315403	100	109	448	327	88
79598239	26	142	68	463	431
24537714	161	101	82	144	98
13092624	110	362	441	195	145
79839127	107	87	463	402	298
84681317	93	41	433	319	68
98015753	254	436	48	465	52
37771275	367	350	119	233	416
64829223	287	345	89	468	104
76760571	220	259	15	129	276
21529682	48	93	62	83	280
64056944	315	398	186	440	462
94711580	253	314	347	99	183
52156630	465	333	189	388	134
23380656	345	448	265	71	286
68880147	150	307	155	182	205
13933509	430	133	137	407	341
37779084	383	98	235	135	181
83721962	222	277	39	379	252
15682243	319	80	373	255	247
29428848	33	381	150	346	336
98826008	324	179	51	398	207
23290018	211	366	415	88	201
18264445	230	459	321	336	123
71342828	432	258	92	383	174
80458828	382	456	291	212	243
37537379	133	233	225	231	421
33828533	158	366	92	370	216
59361038	460	192	240	239	309
62415433	251	384	126	397	372
16301623	385	299	419	60	77
49754570	430	297	198	452	335
75712249	374	388	301	319	184
43924427	339	293	420	213	149
32895331	123	392	379	455	95
16078491	240	379	272	275	438
97968044	401	460	125	173	352
68814593	301	391	90	426	226
11699172	17	19	381	29	18
55253745	220	187	344	396	156
63293858	389	209	464	36	70
80253919	128	247	70	200	345
99506851	225	22	101	366	391
34705547	61	38	150	48	167
33792436	274	44	269	192	363
25318203	45	24	411	245	125
41661023	443	193	393	346	400
38944268	277	319	36	14	143
51453088	146	18	46	132	129
89469365	420	389	96	226	184
59801340	92	454	197	194	414
59811675	82	52	317	242	89
42247133	45	115	259	327	359
36492139	432	432	155	10	198
86737995	446	28	181	349	168
57660382	380	379	28	104	372
90578037	267	19	125	91	311
33486121	144	186	23	60	348
81085362	123	66	183	60	25
87323196	301	437	188	259	350
24385702	44	425	375	468	314
44040302	100	397	22	172	466
28924775	367	227	231	59	52
21932050	326	111	138	195	425
60151550	214	149	181	457	86
43046483	57	53	91	419	357
33277549	191	226	342	25	288
57380386	390	251	192	37	432
25804952	207	211	344	251	359
55528185	374	49	376	199	309
63603567	79	171	324	194	55
94136341	424	314	267	433	156
12407742	232	321	143	443	22
26507668	434	287	23	208	190
91273382	191	434	267	57	311
50108853	184	327	13	367	124
95914391	119	288	420	256	253
64650770	154	91	302	251	437
59855066	278	159	461	354	339
40475489	469	157	122	368	200
18334112	438	165	171	320	87
55874665	278	342	153	86	434
14071296	194	290	278	244	332
18116477	170	220	373	43	107
51180106	267	427	36	84	293
15900093	49	76	318	310	359
25701277	348	137	176	87	468
68276860	68	130	280	398	378
99345917	461	26	65	414	366
74125255	82	445	384	206	36
26309663	102	377	165	173	192
73830191	423	295	10	11	351
13149471	332	351	236	184	123
83000061	204	58	91	292	383
62092403	61	254	256	20	123
14280570	266	437	380	437	360
46813721	85	309	209	195	179
29636780	76	56	181	250	20
53487595	50	66	317	392	22
26833170	322	247	231	11	272
70902881	370	27	248	88	219
38465739	158	185	393	128	189
84825033	294	63	164	203	320
30026198	256	165	451	184	416
39389456	62	68	234	272	72
52000097	358	119	155	232	143
89622985	410	268	12	32	141
45422327	181	354	100	225	59
85542203	16	353	151	222	453
58437155	14	111	349	305	275
38877307	237	212	102	257	260
55477773	276	157	395	192	75
42381454	416	219	321	444	60
37099053	291	350	462	109	340
68875562	281	163	161	15	329
