Employee ID	Red Eggs	Blue Eggs	Yellow Eggs	Green Eggs	Pink Eggs
63630395	39	10	285	146	137
88368277	251	13	91	470	277
79874512	25	101	177	346	175
81114041	309	409	158	65	160
13668914	110	232	42	44	395
70677060	226	78	30	148	156
67656744	345	152	296	12	208
92952476	430	256	445	340	81
58731769	399	437	130	72	174
90905111	97	99	140	367	435
85000955	328	83	379	288	246
67715844	71	198	369	437	330
42607171	297	117	345	59	425
94873984	284	378	369	373	194
16986560	140	32	54	466	223
67149981	460	256	14	414	283
30915873	422	113	63	201	351
14631723	77	341	282	351	64
69542379	379	139	118	345	138
63077944	365	310	102	395	50
52136898	101	303	346	383	214
69368166	238	238	243	363	217
39098265	52	279	12	412	359
93415521	438	19	244	197	230
43770478	363	354	12	42	447
28210539	419	256	301	206	303
98348971	270	97	122	436	23
55455358	277	124	287	294	100
45334956	289	109	126	451	402
37776248	401	29	325	258	68
56773411	339	129	112	103	247
39048745	65	450	320	420	71
60973746	285	337	203	61	335
42110944	58	451	343	106	288
38915407	446	123	234	461	248
45432667	236	353	303	112	425
58413645	27	396	450	157	28
86445015	51	242	234	420	223
58370007	412	384	435	431	57
14289362	284	163	44	377	107
27695559	455	63	249	285	380
59989702	274	363	124	151	48
48131107	135	204	82	433	329
99936543	100	398	354	30	426
25861688	447	424	465	378	233
54945637	285	88	325	71	99
34656914	202	102	407	120	356
81763968	151	149	171	244	211
13400692	71	370	142	138	66
13402565	282	291	134	140	355
46446353	39	85	181	417	95
26606870	139	150	404	84	105
20309391	382	380	166	58	68
80679370	236	331	144	347	460
42747294	398	124	315	47	121
79629549	69	120	296	289	100
70413303	89	450	70	43	25
99051396	50	432	167	380	161
28680086	146	293	252	442	110
98172550	341	320	185	53	68
58768994	179	76	303	320	58
84828640	133	427	172	368	65
52226649	317	186	261	239	233
15238518	320	457	125	191	63
21319944	290	347	270	62	283
29683539	427	278	156	149	305
29467056	78	100	109	382	428
51092798	32	379	29	469	454
20499696	157	386	99	193	251
11490068	438	325	26	35	322
77273420	425	438	198	447	128
48736062	392	288	356	455	413
50519317	32	188	248	456	312
30489909	348	98	189	125	158
23180300	451	147	25	290	235
78359253	264	162	404	103	279
59794828	39	313	116	211	426
70265257	58	264	405	243	207
35774198	181	330	314	397	19
95708273	236	394	58	252	118
62454809	427	20	335	78	273
85895583	365	108	325	288	207
72834956	220	314	370	77	314
89693848	189	213	67	42	34
46456425	70	384	273	190	55
36286494	70	397	435	170	344
49941932	403	113	259	164	398
22045159	348	277	340	27	384
98727131	242	343	197	390	159
73502443	436	86	353	301	288
30031297	91	438	64	357	366
76013211	391	442	190	239	48
22119056	453	413	407	396	287
15614833	463	284	137	109	292
92243659	19	351	157	185	175
21713239	12	237	376	447	191
60827884	443	38	139	245	360
89564490	438	161	17	191	379
17315873	91	81	337	404	326
68673710	338	380	374	17	245
77397959	19	107	458	166	365
14934914	46	51	455	238	18
76961125	92	117	402	257	383
28512323	259	363	398	315	198
66734524	120	144	413	236	176
66147831	285	315	296	158	86
28893367	443	113	331	337	203
67888481	437	129	223	469	246
21976216	76	250	130	124	419
98283389	307	186	404	220	344
61000242	168	424	70	56	367
81690960	266	297	153	58	57
92029132	209	42	465	12	93
45257745	149	437	304	291	438
87474773	272	284	221	280	220
81592143	22	95	397	139	271
97971973	376	272	19	201	369
20553953	253	244	345	274	123
92882642	144	429	287	20	161
74354578	222	470	231	116	222
55862229	385	138	302	132	46
57147112	28	304	67	207	223
44264478	405	352	341	98	335
37085167	219	83	316	32	381
44924646	205	239	222	269	226
78639585	448	405	51	335	52
26259605	138	298	76	215	345
40112504	326	327	458	427	417
14080731	191	74	143	419	99
74039656	388	50	425	122	470
40609759	456	327	312	256	127
18394183	333	340	148	147	229
85174175	228	212	71	166	134
16536921	419	328	229	459	374
50959375	169	219	32	140	292
98525207	10	71	303	375	54
24961512	392	414	52	212	164
50658354	15	55	194	288	370
73556559	105	61	324	18	465
62661896	60	353	29	449	303
50297874	395	302	112	114	270
72921520	249	203	145	271	196
49075153	312	130	287	264	59
87451077	395	210	259	25	32
99159743	12	467	142	131	86
29538214	262	213	18	450	204
72812755	466	94	261	238	109
92084249	401	125	146	294	220
53432674	447	49	315	381	372
40028479	57	267	74	288	20
15709895	28	103	23	136	126
25726931	126	207	200	397	378
67685856	220	414	254	325	208
90233270	387	337	124	420	286
39834011	291	101	268	136	455
91646390	410	47	323	50	28
16743565	370	16	439	348	254
18328078	386	103	337	230	30
66888859	80	18	380	391	176
36299523	430	440	238	237	33
25115385	353	193	366	43	198
55577147	102	145	212	233	400
63139705	52	304	347	386	215
49103117	73	220	153	277	468
61145908	178	442	68	416	349
14786008	263	215	146	34	93
88304008	293	182	224	448	155
39403634	222	352	245	402	21
38703442	469	405	466	79	53
41309942	362	120	217	283	305
52270424	157	101	358	265	278
33925536	360	430	133	360	257
15365332	48	140	299	10	432
90022923	190	440	410	208	212
51172368	466	407	91	168	470
11433560	353	26	444	295	279
54549452	122	60	295	336	95
75014122	129	41	51	455	325
81980110	32	163	439	448	291
22736655	407	137	74	398	191
60315963	284	171	385	101	456
32442765	81	323	145	448	358
59421989	282	329	84	406	274
96068177	15	187	122	52	306
28265334	194	133	199	310	398
58601721	185	387	53	276	467
95539160	203	403	274	335	85
67109819	164	67	436	384	461
45024187	470	74	256	309	186
14187183	297	42	394	455	132
60787836	350	242	414	305	318
32028317	53	430	104	312	46
86756947	70	304	67	340	15
41947598	138	170	225	118	289
10439095	331	332	103	343	323
81178349	340	222	430	313	387
71921630	229	74	337	388	287
69090913	351	266	36	459	74
39124986	279	82	242	264	192
17254118	243	380	45	45	29
59167710	266	24	449	165	277
74840832	10	17	385	306	167
79851038	189	234	36	319	429
38119117	34	242	217	112	80
43490472	228	241	468	424	114
93580159	263	416	379	292	207
62877993	186	75	96	92	95
88114441	189	115	400	455	75
71208574	120	259	187	13	152
75227117	404	455	146	248	197
51229838	11	321	171	312	54
46893003	199	369	10	169	300
52661882	138	18	101	139	395
57416508	469	111	303	303	347
99408896	361	144	460	149	391
96664092	371	25	225	202	41
47059264	456	415	96	378	75
97461062	444	123	224	151	66
68996531	298	320	42	224	161
23598059	418	208	455	280	123
68078100	365	350	89	164	144
59556669	22	227	25	359	223
86349841	278	187	27	260	422
34325306	16	80	128	376	279
49391346	191	292	23	112	347
40339734	110	85	155	386	291
79345562	64	218	420	93	290
70332478	367	73	153	339	104
96297803	445	289	341	390	162
24531888	323	132	82	291	244
91945129	51	291	302	315	153
46683947	187	230	261	306	412
82728340	338	381	247	296	115
81469766	97	111	116	282	286
30848780	448	396	129	162	290
32193271	232	194	388	123	188
39844906	466	347	159	408	219
27703911	469	457	181	252	103
33091747	125	263	210	174	468
75555507	230	380	343	347	18
40465503	184	223	140	326	185
10150448	256	245	200	261	282
18271891	167	181	316	396	179
26718223	313	292	315	224	139
92920639	403	436	11	252	56
96252804	95	102	431	449	286
58003486	149	275	436	265	210
73505041	350	442	152	470	185
14092037	81	197	460	32	259
55210785	28	85	57	154	446
55200318	150	308	86	35	421
92667890	97	320	31	15	84
92647087	423	250	188	415	425
40820884	219	409	394	333	354
97718748	65	208	101	384	432
71044945	317	434	173	443	32
83627167	41	468	454	201	450
32139567	182	263	87	159	414
34657192	426	130	315	332	372
84487097	335	268	291	309	412
20351715	100	174	328	151	202
78773682	123	243	156	448	98
62213748	393	180	188	135	283
95813951	408	444	61	10	402
45851938	288	12	64	16	449
82168902	101	423	135	454	338
77213017	104	158	62	32	432
81450496	440	14	404	147	117
30193327	218	81	68	439	377
29480386	369	221	52	398	253
50912167	294	448	126	436	171
56569002	217	257	246	78	325
26790962	42	173	335	119	305
21695667	61	29	201	217	354
35204748	236	450	255	206	31
90005055	121	109	242	341	22
47342953	288	69	49	163	191
44344763	72	165	105	68	305
58060682	219	363	343	398	453
29655233	229	367	180	270	405
94679923	248	129	470	93	363
93913305	225	440	75	434	369
74565320	120	379	313	144	93
53726457	331	253	143	246	172
46178771	187	260	96	373	465
70277376	12	255	114	247	105
68186211	25	137	366	263	304
16308637	328	244	213	434	222
48988545	448	278	30	50	122
78355512	451	232	334	365	102
64569761	277	384	256	390	222
45543959	108	81	411	109	228
93347182	103	239	45	330	421
80646728	288	65	99	184	31
28498896	373	273	258	310	171
87639970	284	68	397	218	311
23537302	209	425	448	272	244
97218552	22	279	219	50	248
22381342	317	168	55	247	332
53171511	19	310	386	287	261
90819099	211	164	371	95	171
50917939	188	262	75	44	281
42812095	277	134	339	81	265
24397025	269	425	461	179	94
43388357	234	309	422	391	444
37484819	425	58	18	371	327
92100103	202	236	37	365	48
25823592	342	179	186	289	329
60656601	107	393	212	391	118
19478297	71	161	386	316	368
99260972	452	72	431	355	398
94812048	223	54	177	189	154
79606745	97	249	281	274	223
32530098	379	72	431	141	183
94282786	290	446	287	68	70
88032958	53	287	277	52	401
78528248	162	348	215	45	184
67506182	58	379	409	468	369
76168182	184	234	46	38	373
22253783	348	462	39	118	287
15135261	358	215	181	112	458
40728054	67	387	51	141	418
12225432	418	201	251	402	387
66456046	202	21	63	86	377
76549283	423	87	419	180	350
20054535	234	437	374	410	118
73781293	179	29	217	270	450
22522163	97	230	432	174	105
92926611	277	250	238	466	352
85426132	220	93	19	65	244
52644599	131	285	179	354	109
92068535	126	144	168	94	102
46316527	44	119	194	171	136
97703939	148	192	134	164	158
24130075	310	214	368	457	17
49159184	320	439	18	304	386
39552663	351	410	417	327	365
19466988	445	199	203	64	444
19216214	438	329	168	42	176
69289787	196	40	37	279	138
52729242	392	412	198	129	113
76830177	303	84	138	233	308
84176521	445	203	125	374	390
18626387	163	424	316	204	193
48690721	264	44	170	424	305
30276548	356	42	427	151	386
78888146	40	31	406	197	341
60762873	375	366	219	378	162
74749955	228	181	199	236	266
20785438	197	296	230	250	326
42964310	68	403	465	357	257
12489167	141	266	368	376	260
94091189	434	252	312	400	23
68766858	93	13	24	155	364
60921211	467	408	406	432	155
22466847	465	455	386	318	465
64044077	237	379	205	10	149
68161055	195	222	206	230	143
87452269	250	179	247	428	260
64348440	393	401	439	275	104
16193287	221	140	355	363	268
39291295	380	365	17	442	15
15281308	26	163	80	348	260
36617883	205	174	102	416	153
17719083	108	398	26	163	423
15270268	338	46	62	28	431
93981325	450	335	411	354	184
49727474	16	39	115	361	443
22955749	287	338	19	147	411
99236606	124	139	173	266	198
50430440	276	445	247	434	449
83122777	51	388	364	57	353
57413381	80	215	327	278	138
65008182	337	342	44	361	111
26001690	351	400	324	310	212
19361768	257	207	76	106	313
62561237	54	170	211	169	216
55822907	377	308	453	378	204
16816318	281	162	441	116	11
13452311	132	44	36	325	213
10928044	107	225	196	96	130
54016159	462	34	451	294	327
22862710	182	367	160	410	434
11960313	271	419	283	213	184
55543978	275	216	390	283	274
90939985	420	239	291	315	114
66111875	368	407	180	204	148
62520841	461	281	43	406	334
68543815	246	200	207	228	136
72359902	237	93	121	388	158
37738265	396	442	436	213	31
60827505	28	273	464	347	139
49584257	428	172	450	250	322
16591216	51	248	302	149	451
71361897	65	257	435	376	292
49188105	64	257	160	71	78
55308243	342	196	412	384	362
67076837	81	334	273	158	289
54114564	228	149	423	425	120
23309718	75	451	155	27	259
79816169	337	107	42	162	232
15266539	260	231	466	407	141
41033003	273	369	267	391	359
53395543	239	419	377	107	132
84906119	363	150	19	213	261
85331666	166	301	468	145	111
17190134	387	371	389	213	169
70034407	463	116	166	284	33
44339424	162	205	450	48	168
50938745	398	184	169	282	240
94095428	341	53	120	425	182
88316755	373	235	47	248	230
80904336	87	86	261	209	296
51400087	353	363	339	149	10
63997265	386	327	458	427	82
15773595	17	230	110	370	373
79701374	190	93	320	93	102
72998986	325	83	22	240	360
28384641	54	178	331	110	287
66181081	311	157	307	449	466
69720734	306	52	250	193	234
38125551	19	18	270	395	178
71669835	378	57	356	281	424
66457704	228	360	339	92	441
29554329	227	385	68	261	409
97261982	340	394	108	345	246
46309963	83	185	313	262	143
86656748	336	288	373	448	170
82016292	259	11	396	374	164
44528586	74	279	61	326	238
82380799	156	11	19	200	192
51927492	109	103	455	294	243
54801470	156	178	392	282	450
44737558	353	85	251	61	450
79246915	212	253	447	251	442
92672156	444	400	441	148	362
53342750	257	81	276	19	466
22498493	48	241	212	204	216
19431083	457	274	240	135	135
20803749	200	127	273	283	79
48229412	270	53	359	425	399
97785370	60	383	58	461	398
51675675	182	222	378	272	324
74941130	212	112	20	181	228
64307522	384	83	382	75	56
86907335	125	327	72	268	188
17926771	165	212	217	371	349
70283189	331	294	388	61	456
56801568	387	121	434	216	238
85055413	260	122	292	160	247
62520138	176	230	415	388	65
70282238	314	179	122	209	311
32094345	53	149	288	468	258
79060615	190	117	463	278	421
30938048	204	419	414	419	310
16180254	365	392	249	41	64
66999188	361	87	317	380	53
78236407	298	459	413	461	118
13442588	257	111	132	65	176
22630378	190	285	29	392	443
22393720	21	119	278	275	353
11026596	126	134	416	410	141
53374614	421	228	456	460	301
42225471	249	439	388	406	211
91523577	243	83	371	322	395
51278873	441	18	267	113	111
42601918	361	304	262	394	22
67027918	382	185	158	251	202
34739661	65	153	249	111	315
72119531	14	124	346	293	189
38731643	171	463	61	330	32
18248178	463	33	129	104	93
17673960	137	69	290	236	103
21700103	404	276	64	294	32
76146511	385	252	327	217	24
82323019	429	411	323	398	420
72399105	293	463	78	205	130
76074364	426	211	267	89	426
80902026	427	429	411	86	14
13374507	68	66	121	50	429
78655555	321	368	110	182	384
82915339	13	119	316	437	378
69806379	412	392	75	443	207
24782673	129	236	423	386	86
28014883	204	59	60	297	369
48741275	411	212	134	401	418
86747528	214	267	439	131	305
95236090	338	121	336	328	51
80322136	370	152	385	436	19
24579153	43	66	263	257	93
73481460	128	10	91	39	38
83077774	105	119	174	365	29
86723752	111	339	218	209	55
78385540	11	34	273	394	61
96602062	118	39	278	106	408
30581603	71	362	67	457	420
80195462	248	48	77	268	400
73687197	57	118	320	122	438
37391921	363	282	430	97	149
56583392	158	127	64	32	132
79528161	279	184	328	59	301
38034991	396	230	340	21	407
32209591	153	288	301	191	429
87022540	442	375	252	33	281
19414534	400	77	17	192	64
75711153	35	185	420	366	232
98464592	377	436	341	39	257
56486261	113	406	144	435	245
25168054	117	64	333	423	404
62751497	158	169	333	457	436
90584510	325	449	36	259	265
96822499	463	212	43	29	32
76673665	168	125	337	283	408
64962022	107	289	250	324	66
54363905	426	74	308	56	458
30039761	463	266	186	42	375
88380370	122	433	156	244	363
34236358	95	463	125	122	89
47322814	340	293	356	108	82
50404511	231	130	419	209	135
84800237	466	413	418	164	198
90835153	427	176	57	314	51
16662558	167	353	74	149	79
12669452	255	244	88	58	426
37624270	65	285	106	284	343
54319987	464	330	27	303	250
89485016	435	363	207	40	46
44671158	25	263	208	302	269
53418050	98	445	310	337	42
61230964	288	353	329	125	443
75589589	324	47	323	193	435
21781528	356	106	300	202	314
48504254	286	13	298	25	300
46984949	396	320	287	12	309
15627923	246	163	32	11	375
76856593	390	202	468	23	13
20116909	230	76	426	185	442
81182796	324	284	329	262	172
62857126	463	43	172	64	446
92175620	106	115	104	69	89
90609300	116	92	444	401	58
81602030	344	267	246	287	351
40913410	469	12	333	220	125
11212625	17	392	165	194	380
25053900	356	446	287	353	65
18730217	40	49	287	59	297
12527644	187	251	90	392	309
94575812	27	229	101	338	343
49357324	12	209	414	424	231
23882038	37	348	231	43	347
27233386	26	257	51	367	276
48970150	356	186	244	355	380
93344127	420	319	290	120	132
90366706	438	363	138	312	92
82296650	188	308	364	220	271
77400749	316	240	416	32	52
69883706	184	122	344	352	367
15472408	454	384	338	376	249
38559783	99	364	143	238	189
63765522	334	189	59	109	171
66702381	338	411	384	153	251
28277885	443	408	33	136	146
52798017	385	271	50	385	174
18195188	445	148	444	357	130
98843349	458	408	376	107	410
47485613	198	322	102	273	179
88608892	457	137	265	34	424
41361303	305	365	322	320	382
46002555	221	297	176	225	125
13212026	120	245	17	442	279
26395199	447	442	159	400	400
70585473	213	383	306	227	126
52906306	175	142	232	129	327
80152901	354	99	292	254	110
16657429	228	194	118	334	203
81605655	134	91	66	370	362
89419529	438	110	39	152	47
38696345	125	228	81	117	195
47987419	463	449	438	87	200
20195154	48	369	40	108	230
11760245	396	336	46	301	235
46037377	13	333	351	467	75
87387571	192	225	400	82	431
24427278	269	58	429	361	400
98842496	166	240	111	222	379
43318834	180	418	272	186	396
77866849	461	191	76	100	355
49611771	242	346	33	434	454
86740063	357	331	78	109	117
69373137	364	204	399	432	465
64288395	298	155	467	164	275
29535569	80	238	88	392	129
82966783	411	44	405	271	205
99397230	388	100	76	90	323
65809629	273	450	395	400	353
80397557	209	319	330	171	107
65026643	13	74	408	25	413
60581174	58	430	77	116	311
18524084	414	154	214	94	166
55868691	292	85	167	86	156
69864143	73	185	131	160	61
15385255	194	129	355	435	27
22554903	30	403	74	344	437
36504261	255	348	421	168	15
49949752	422	383	56	95	34
19475482	43	110	17	99	30
81314076	35	138	389	226	419
33678724	239	383	175	212	115
99233435	70	360	119	385	153
29139885	248	172	11	336	283
53459682	458	112	214	376	30
74184259	31	251	65	398	42
33155280	61	129	221	335	126
41188519	127	449	315	188	211
62159548	54	318	450	115	175
47500376	412	143	59	243	453
13583389	384	302	429	379	346
55553379	139	457	68	408	254
66929203	371	431	40	159	25
79912977	17	391	361	85	240
68931033	68	213	282	131	14
59537692	226	354	311	222	18
60841094	368	110	445	225	245
97138116	456	176	327	38	71
45116426	43	349	186	160	97
67672115	222	159	392	409	63
64259474	426	97	250	79	85
38885484	73	333	77	426	39
96419208	385	307	327	95	120
85972190	451	185	453	294	355
37727630	301	376	50	325	466
57049921	404	60	400	115	424
98456302	408	164	32	107	12
78567062	276	111	266	301	277
33738515	94	292	291	148	455
34993176	55	307	200	196	337
94853239	102	388	255	305	136
39776470	407	162	379	458	287
21899713	222	138	387	443	166
20913171	140	300	34	369	148
39025141	55	363	96	421	361
74533593	106	228	241	199	190
35595927	420	195	400	294	237
47610632	38	263	225	85	12
30299689	45	299	132	336	167
36567836	338	344	405	156	112
41133328	39	234	414	409	93
29494897	177	207	123	449	142
53968970	370	309	389	134	175
80241231	49	96	86	381	400
97110802	261	469	180	415	409
46283563	141	216	351	76	40
10789233	228	399	334	349	97
90135182	232	437	53	385	188
56174440	335	207	383	465	470
41074952	85	23	224	417	351
45483640	170	36	107	213	403
29746359	130	50	325	328	167
53793402	188	230	106	137	160
95284471	230	271	407	254	242
59780881	465	399	236	214	152
13550664	51	169	210	330	178
63049140	233	194	270	188	343
92708305	257	333	373	362	468
63448716	428	358	59	393	236
35398603	144	235	131	369	357
50363709	150	109	284	342	445
70431500	452	216	310	363	303
96416217	190	233	76	122	236
12308128	79	284	201	124	26
68740731	427	321	333	163	319
70961626	464	65	146	442	10
66859836	458	13	52	180	56
85015583	374	54	134	304	294
93689926	389	129	432	398	306
69502917	243	296	213	284	257
77706548	100	210	298	147	263
11169910	86	435	167	383	194
90707169	36	275	339	460	457
17384963	299	199	397	305	108
98261488	218	458	25	208	397
70879078	392	218	131	365	87
12347449	355	305	279	425	48
29483949	368	125	114	303	65
60237065	84	146	428	351	235
74551138	12	286	292	88	218
48360301	121	145	11	342	52
31925539	462	147	316	190	425
77642957	66	37	467	360	210
42801912	35	375	163	232	143
58579668	408	61	73	375	301
77504981	110	447	34	21	293
80456486	115	383	90	152	171
59373769	93	35	137	436	88
98987050	211	241	88	321	287
70964023	236	19	321	434	24
75784643	438	148	444	70	437
29572846	242	119	233	356	85
83123802	23	217	205	95	404
79239110	47	439	302	73	213
24876785	241	462	22	292	391
53838860	403	117	47	249	301
71035370	198	247	281	319	84
34416405	208	234	126	362	101
83861444	461	330	423	40	238
95856031	403	396	428	165	16
35356957	381	354	23	338	108
91447407	334	82	318	28	92
23883615	306	44	461	218	18
92113838	17	131	128	72	259
46706018	388	393	263	120	386
64956309	469	424	228	25	381
58090993	431	113	141	414	316
66758498	322	242	160	353	406
93353744	166	310	43	211	236
32694181	119	174	75	288	433
55560676	166	313	228	120	393
43913246	76	170	287	358	234
66934559	288	34	250	247	127
83735535	322	33	279	402	167
19369854	106	14	187	91	257
40510670	368	446	93	77	292
35583376	245	454	96	234	212
34114865	297	439	209	252	50
44265572	268	62	205	309	296
56351394	329	129	387	451	243
29527171	256	58	195	190	434
65617012	179	441	217	12	52
49096470	421	70	411	143	58
46962421	194	260	139	381	247
40574881	73	200	186	305	269
85494465	264	74	29	352	382
36114001	98	420	338	443	450
39512086	165	173	369	354	392
61670042	64	254	108	74	363
11163468	361	90	105	407	383
23420744	389	70	174	349	396
26320822	404	380	264	305	71
89787443	379	217	458	367	349
71984014	358	439	344	40	66
79067440	128	392	25	91	175
55268166	192	162	125	314	404
14169224	348	422	414	154	88
56017420	437	370	373	125	294
99796098	102	167	108	174	433
55311145	422	83	139	187	440
47942018	157	14	220	271	121
50888807	453	323	91	371	38
22086966	175	366	307	417	331
35868451	16	37	144	407	358
53860959	426	160	231	258	268
12398376	222	46	25	126	404
86772630	389	365	134	19	103
19949747	462	391	164	111	142
72040819	98	216	212	58	458
36847213	23	58	254	10	147
20046287	378	44	449	142	131
27820032	377	108	389	280	269
72470890	169	98	345	360	308
58124714	118	36	120	133	282
15226199	286	257	428	181	435
70466156	197	248	19	287	444
75564748	36	226	142	294	414
69583049	50	205	320	322	94
22203647	200	71	372	393	440
14845229	116	233	408	144	148
18392385	55	237	272	141	355
23867218	24	343	231	468	342
95585336	103	96	85	432	20
76699938	388	44	421	451	79
61275647	122	220	212	16	18
62526890	330	367	328	270	422
95624153	26	105	60	199	260
13067279	105	67	74	431	201
86313055	49	182	55	328	411
55919273	407	262	451	403	59
78115968	162	387	106	342	46
78723163	42	283	430	191	356
23023017	295	245	222	277	256
77878238	41	79	347	67	23
17864048	184	188	282	235	398
85399707	185	130	354	146	193
36871106	305	213	163	16	154
65754666	130	440	364	193	41
88568990	48	267	286	334	334
47319224	366	296	380	428	140
95426840	146	17	430	190	119
45086395	188	467	32	413	206
48514750	420	133	259	233	99
23494731	59	383	184	173	147
30627776	194	198	207	321	95
62764021	266	283	397	90	121
66784296	228	74	293	433	225
60787345	245	448	33	244	180
35104701	261	11	133	251	446
73392860	437	266	301	194	369
86678677	87	261	44	349	265
61698413	340	63	428	298	322
73254631	205	183	369	181	206
30920904	48	284	397	196	268
76373113	412	333	321	440	273
19137918	69	415	205	470	19
14314290	118	156	419	206	218
44070483	442	85	38	272	19
54718882	190	65	453	211	101
33804897	103	57	411	242	112
79421021	203	269	277	133	292
94913678	96	82	388	82	256
66602420	325	185	169	17	301
48066584	158	285	383	221	121
35546180	338	46	122	406	158
48807128	224	144	358	135	343
30246984	414	163	244	313	332
53398026	235	312	183	365	124
57121775	118	105	368	346	89
87418101	246	353	441	109	184
90349600	73	463	399	470	175
12096025	187	46	112	368	211
83019514	18	303	154	369	327
89526282	10	188	69	74	286
56200761	126	265	424	328	244
71685753	83	370	322	119	227
41522754	138	388	162	97	468
90765397	402	234	391	354	142
81121487	402	278	264	13	78
94631376	290	189	360	47	405
45500787	444	373	346	255	286
20792913	430	244	361	395	148
76501038	406	147	336	49	449
97776708	181	445	163	168	270
50649793	27	59	231	104	393
67218944	104	403	81	156	90
59825937	265	245	136	455	97
70693884	227	17	93	288	446
31393145	454	198	95	235	459
61884290	470	113	57	319	242
36567877	245	100	18	465	66
27047487	394	328	452	335	59
72611514	426	95	88	78	176
61492418	111	188	300	17	407
87121669	75	185	306	381	330
51014560	463	326	207	428	36
85044670	355	446	414	28	270
18764212	223	209	117	420	78
66135176	189	17	159	69	325
18022297	91	185	281	247	150
99796964	349	367	42	363	227
51379358	115	258	357	226	19
74696538	74	468	377	432	112
11459334	447	143	423	405	381
36898255	52	315	466	408	57
67956837	74	115	415	103	285
37562540	186	333	186	261	423
93123166	30	386	187	109	207
58149149	439	457	131	213	416
97718141	13	405	161	203	52
37210148	360	301	58	51	42
58852341	110	394	52	185	191
43843983	311	125	268	348	160
99605466	334	103	158	190	56
52262719	333	93	72	467	135
31088247	418	165	194	432	408
23705657	192	466	271	50	206
78704198	449	142	170	177	230
83222270	176	87	87	286	55
25237476	288	311	62	130	396
73262364	233	275	404	315	335
99253317	119	184	388	445	158
13092624	410	156	37	172	334
78333889	402	54	461	401	234
79839127	157	253	94	357	329
84681317	128	417	269	152	186
20568172	360	210	229	375	195
37771275	60	284	58	462	199
87054171	306	121	288	426	81
21529682	174	358	49	300	77
56756674	119	319	119	362	397
64056944	169	311	112	120	315
13933509	33	265	141	98	67
98765468	294	75	164	173	154
18993945	38	219	374	281	309
44284737	344	343	440	291	439
77734572	127	118	53	241	60
18264445	325	387	62	216	244
80458828	264	255	231	374	316
59361038	213	453	195	57	80
13515254	317	42	203	72	95
16301623	365	418	351	126	81
75712249	378	270	336	109	320
11566749	81	292	328	261	463
16078491	72	361	428	211	52
68814593	379	239	370	189	59
60429535	416	33	425	365	133
55253745	450	466	76	301	204
63293858	340	432	448	81	402
77227570	123	371	377	48	417
80253919	169	353	271	245	260
52527183	277	311	106	177	312
33792436	422	119	309	265	441
88374912	79	281	421	165	379
38944268	21	37	296	334	248
86256950	334	446	115	329	242
42247133	139	33	421	15	372
36492139	68	313	432	209	321
40800916	28	239	457	189	374
57660382	402	299	460	229	336
18701072	192	90	284	412	342
93809871	275	97	127	272	435
81085362	463	131	348	286	55
87323196	33	138	445	231	315
56760902	114	161	317	104	23
21932050	28	67	382	273	110
21922983	428	16	14	29	125
74390979	253	346	194	161	155
60151550	406	231	62	40	422
43046483	297	22	302	377	360
18781141	139	194	174	433	153
25804952	266	64	371	157	18
55528185	199	209	170	280	352
12407742	165	250	181	50	355
26507668	460	11	275	29	168
96930056	156	310	43	404	226
91273382	340	92	429	251	227
50108853	100	77	159	316	86
82856048	311	160	236	389	95
59855066	330	389	83	311	28
40475489	85	152	20	144	287
45862259	421	386	114	35	166
55874665	438	218	217	395	438
14071296	238	389	24	252	298
17187604	127	260	234	348	128
81535902	217	369	46	357	269
15900093	31	221	107	208	252
68276860	155	28	222	416	469
70274954	169	463	66	449	422
79726241	466	113	213	185	155
45590554	291	361	94	445	38
83000061	316	421	167	440	23
62092403	289	314	395	171	79
61442297	152	17	25	380	282
97083299	376	160	373	146	138
46813721	292	94	299	82	317
29636780	231	157	163	413	58
53487595	44	189	318	214	376
68709921	99	188	366	122	292
84825033	185	258	40	261	101
30026198	65	64	328	24	414
52000097	356	402	203	411	387
11599597	399	251	253	422	100
70776488	19	341	76	254	280
58437155	387	401	244	447	185
42381454	422	425	343	354	183
68875562	206	153	166	389	253
38116830	67	216	130	11	233
61161481	59	127	267	265	35
89146288	347	226	350	312	241
50368323	20	188	234	167	38
10972025	468	82	439	153	242
30316112	26	308	32	296	258
94521741	83	146	470	391	153
92974313	362	436	153	297	259
44094637	381	247	150	89	441
13907597	295	314	410	376	206
16320942	83	57	274	377	219
59402953	55	348	468	275	309
76237108	341	363	283	113	171
87594812	81	398	281	410	82
29755425	127	58	425	359	436
63203340	361	413	321	379	395
52296033	303	376	308	87	36
62432920	321	242	293	457	134
70008626	184	356	100	235	34
43426746	150	412	60	466	133
19909655	178	379	436	455	226
21906106	87	408	62	220	310
16500485	67	307	470	425	318
77452644	110	129	453	373	121
69290458	142	74	86	369	225
96916122	179	195	27	368	74
64592299	89	291	243	106	176
12097250	434	144	210	282	209
84922064	132	50	144	330	334
95311458	328	278	295	372	344
10957145	396	232	62	65	454
30668288	239	35	436	340	366
60669637	289	318	310	153	398
41331205	124	294	456	269	440
19220359	365	298	346	13	145
64534397	302	69	272	402	294
52172215	419	276	390	126	373
10895250	449	402	26	406	336
31896873	264	13	397	240	56
94241543	395	333	104	460	112
11385356	160	155	38	323	206
68502629	65	425	216	92	168
72512725	65	34	281	245	317
